t,LeadStep,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,RowID
2019-08-21,1,0.0073269605,0.000748011,0.0028110239,-0.003218596,0.001968225,-0.004030916,0.0101176205,-0.000226154,0.0014898878,0.0061280591,0.0033058886,160
2019-08-22,1,0.0073713635,0.0007797927,0.0029023175,-0.003208303,0.0020600006,-0.004363394,0.010567546,-0.000239598,0.0015093809,0.0060889961,0.0033323507,161
2019-08-23,1,0.0073776936,0.0007797811,0.0028439678,-0.003212591,0.0019732532,-0.004304523,0.0104392818,-0.000278657,0.0015392988,0.005621848,0.0033434146,162
2019-08-26,1,0.0072071721,0.0006423428,0.0025982115,-0.003289734,0.0017299229,-0.004549455,0.0089967443,-0.000311421,0.0015075839,0.0055697445,0.0033028384,163
2019-08-27,1,0.007263259,0.0006979474,0.0027306127,-0.003260369,0.0018239095,-0.004246255,0.0094264019,-0.000377489,0.0015457728,0.0055585064,0.0033101714,164
2019-08-28,1,0.0072465161,0.0006673684,0.0027499195,-0.003266895,0.0017848351,-0.004283224,0.0086159567,-0.000402255,0.0015409726,0.0051232276,0.0033065052,165
2019-08-29,1,0.007286182,0.0006892166,0.0027377922,-0.003264735,0.0017932869,-0.004193152,0.0083981211,-0.000413243,0.0015700895,0.0053685572,0.0032865181,166
2019-08-30,1,0.0073493856,0.0007402671,0.0029036438,-0.003229235,0.0019013735,-0.003758508,0.0094288062,-0.000423508,0.0016040157,0.0055389166,0.0032789781,167
2019-09-03,1,0.0073517228,0.0007387227,0.0028852809,-0.003239753,0.0018477358,-0.003541129,0.009376191,-0.00040756,0.0016224159,0.0057327605,0.0032744749,168
2019-09-04,1,0.0073186083,0.000695913,0.0027667361,-0.003284858,0.0018970347,-0.003590166,0.0086590584,-0.0004142,0.0016198473,0.0055465362,0.0032913261,169
2019-09-05,1,0.0073750137,0.0007668365,0.0028688445,-0.003275201,0.0019691031,-0.003944274,0.0094010164,-0.000446552,0.0016373903,0.005208262,0.0032833865,170
2019-09-06,1,0.0074384839,0.0008273798,0.0030286957,-0.003219771,0.0021748384,-0.003240803,0.0113287088,-0.000433927,0.0016816694,0.0053283605,0.0033043647,171
2019-09-09,1,0.0074113219,0.0008132644,0.0029482909,-0.00322853,0.0021220107,-0.003375007,0.0109560995,-0.000496208,0.0016664641,0.0052530969,0.0033286997,172
2019-09-10,1,0.0074141236,0.000829219,0.0028365525,-0.003233641,0.0021068598,-0.003061139,0.0109932285,-0.000439217,0.0016686626,0.0053079613,0.0032936205,173
2019-09-11,1,0.007415699,0.0008692502,0.0027329439,-0.003235427,0.002047948,-0.00286395,0.0112308423,-0.000497058,0.0016978846,0.005382839,0.0033330593,174
2019-09-12,1,0.0074516596,0.0009708868,0.0027320287,-0.003209036,0.0020870504,-0.00196022,0.0112130636,-0.000505038,0.0017146875,0.0054600273,0.0033955302,175
2019-09-13,1,0.0074658234,0.0009642243,0.0028277023,-0.003182105,0.0021802412,-0.002079696,0.0110220826,-0.000495563,0.001730406,0.0051309147,0.0033939387,176
2019-09-16,1,0.0074476727,0.0008985631,0.0028073651,-0.003175445,0.0021510199,-0.0021423,0.0104211701,-0.00049438,0.0017672327,0.0053201248,0.0033862833,177
2019-09-17,1,0.0074296965,0.0009180046,0.0027306559,-0.003194995,0.0019723352,-0.002340807,0.009927356,-0.000501065,0.0017556491,0.0053238363,0.0033606228,178
2019-09-18,1,0.0074403689,0.0009410014,0.0028174411,-0.003226677,0.002040142,-0.002219381,0.0098953749,-0.000481622,0.0017632973,0.0051321112,0.003358193,179
2019-09-19,1,0.0074444796,0.000972808,0.0028880727,-0.003223835,0.002038239,-0.002329286,0.0095442651,-0.000412397,0.0017908076,0.0049400377,0.0033899812,180
2019-09-20,1,0.0074361194,0.0009436547,0.0030622034,-0.003214467,0.0020454221,-0.002171154,0.0088363944,-0.000374084,0.0017848567,0.0050598725,0.0034113867,181
2019-09-23,1,0.007365038,0.0008912684,0.0029272915,-0.00323701,0.0018897879,-0.002492803,0.0078963347,-0.000407796,0.0017584704,0.0050194214,0.0034585653,182
2019-09-24,1,0.0073614683,0.0009072005,0.00288036,-0.003227739,0.0018683823,-0.002470738,0.0081555693,-0.00044546,0.0018025969,0.0046303683,0.0034284971,183
2019-09-25,1,0.0073054915,0.0008901189,0.0027324817,-0.003265735,0.0016049784,-0.003655176,0.0076460442,-0.000500451,0.0018193486,0.0043204838,0.003407939,184
2019-09-26,1,0.0073359677,0.000944353,0.0028760622,-0.003207762,0.0017776229,-0.003182516,0.0086323045,-0.000509066,0.0018445502,0.0040263576,0.0033894558,185
2019-09-27,1,0.0073128682,0.0009246784,0.0028751036,-0.003217922,0.0016048789,-0.002289726,0.0083136964,-0.000502869,0.0018214511,0.003486674,0.003335543,186
2019-09-30,1,0.0072687477,0.0009061906,0.0027162572,-0.003256654,0.0015096221,-0.002329015,0.0071308881,-0.000508006,0.0018346728,0.0034523354,0.0033302179,187
2019-10-01,1,0.0072923051,0.0009907727,0.0028070933,-0.003282887,0.0015969609,-0.002495483,0.0075435692,-0.000455639,0.0018639737,0.0035824087,0.0033621807,188
2019-10-02,1,0.0072120402,0.0010006885,0.0026350535,-0.003319064,0.0015881861,-0.002227616,0.0074069369,-0.000459494,0.0018432274,0.0035287975,0.0033884412,189
2019-10-03,1,0.0070526814,0.0009004019,0.0024240922,-0.003390613,0.0014095373,-0.002333441,0.00711847,-0.000477581,0.0018144303,0.0035061781,0.0034492368,190
2019-10-04,1,0.0070946474,0.0009307852,0.0025523865,-0.003363729,0.0014832108,-0.003133662,0.008701684,-0.000499186,0.0018352303,0.0033656343,0.0034093999,191
2019-10-07,1,0.0071618847,0.0010343772,0.0026978715,-0.003312731,0.0016081926,-0.003342364,0.0086762849,-0.000502835,0.0018838023,0.0037464866,0.003493846,192
2019-10-08,1,0.0071224615,0.0010336124,0.0025956652,-0.00332015,0.0015588436,-0.00287276,0.0089360024,-0.000508127,0.0018852594,0.0038330857,0.0034797229,193
2019-10-09,1,0.0069920306,0.0009850167,0.002458521,-0.00336601,0.0013695426,-0.002765909,0.007551488,-0.000519361,0.0018608986,0.0036857065,0.003452681,194
2019-10-10,1,0.0070420822,0.0010289043,0.0026744867,-0.003335889,0.001490859,-0.002415863,0.0080880871,-0.000545143,0.0018933142,0.0037974863,0.0033752796,195
2019-10-11,1,0.0070758156,0.0010804008,0.0027323749,-0.003318369,0.0014841513,-0.002435804,0.0083900776,-0.000550208,0.0018976464,0.0038999073,0.0033586689,196
2019-10-14,1,0.007128548,0.0011837449,0.0027638769,-0.00330219,0.0015834533,-0.002199843,0.0087744121,-0.000513254,0.0019249053,0.003648706,0.0034569151,197
2019-10-15,1,0.0071050179,0.0011748941,0.00273216,-0.003297388,0.001606029,-0.001605244,0.0086685535,-0.000536193,0.001940743,0.0034981456,0.0034190499,198
2019-10-16,1,0.0071571188,0.0011609528,0.0028957313,-0.003236707,0.0017901207,-0.001572978,0.0103746068,-0.000544841,0.0019635676,0.0048393935,0.0034842228,199
2019-10-17,1,0.0071265598,0.0011407998,0.0027685979,-0.003235187,0.0018431841,-0.001476661,0.0097580223,-0.000550353,0.001972743,0.0046998779,0.0035388634,200
2019-10-18,1,0.0071319857,0.0011542191,0.0026797456,-0.003210516,0.0019111624,-0.001357319,0.0095022948,-0.000590175,0.0019536643,0.005170421,0.0035597931,201
2019-10-21,1,0.0070875694,0.0011725463,0.0024475647,-0.003231439,0.0016812037,-0.001795353,0.0086181614,-0.000594351,0.0019630534,0.0052459703,0.0032714015,202
2019-10-22,1,0.0071206068,0.0012434821,0.0025268305,-0.0032307,0.0019012114,-0.002174852,0.0094666138,-0.000598354,0.0019963884,0.0050355506,0.0032800136,203
2019-10-23,1,0.0070514426,0.0012307232,0.0023045154,-0.003249561,0.0017438162,-0.002028568,0.0091987896,-0.000567798,0.0020063091,0.0054162025,0.0033283902,204
2019-10-24,1,0.0070592162,0.001286271,0.0023725745,-0.003205846,0.0017178989,-0.002113925,0.0089013646,-0.000559313,0.0020150348,0.005229111,0.0033291057,205
2019-10-25,1,0.0070534943,0.0012903644,0.0026175176,-0.003200927,0.0018435746,0.0008781297,0.0090196304,-0.00056557,0.0020197384,0.0049031784,0.0032411557,206
2019-10-28,1,0.0070690406,0.0013423387,0.0026729963,-0.003173807,0.0016732376,0.002738783,0.0102113284,-0.000574193,0.0020407136,0.0048691055,0.0032780542,207
2019-10-29,1,0.0070940392,0.0013839376,0.0029787663,-0.003100907,0.0017926256,0.0025169542,0.0103777109,-0.000578991,0.0020504229,0.0050100687,0.0032974324,208
2019-10-30,1,0.0070511639,0.0012691,0.0028204701,-0.003178383,0.001697951,0.0020601893,0.0094872007,-0.000550327,0.0020562751,0.0053412927,0.0032969132,209
2019-10-31,1,0.0070533676,0.0012648309,0.0029685489,-0.003177254,0.0018109512,0.0018906609,0.0092514712,-0.000557076,0.0020573525,0.0054979286,0.003402832,210
2019-11-01,1,0.0070280354,0.0013673581,0.0028213715,-0.003179658,0.0017766513,0.0016808504,0.0087277095,-0.000548636,0.0020762761,0.0051577106,0.0033727105,211
2019-11-04,1,0.0070763667,0.0014948195,0.0028289246,-0.0031401,0.0019184465,0.0013071675,0.0088758805,-0.000540488,0.0021334099,0.0049898081,0.0033318459,212
2019-11-05,1,0.0070995103,0.0015136087,0.0028946441,-0.00308854,0.0019946605,0.0014545421,0.0100421124,-0.000545824,0.0021675039,0.0047973764,0.0033165183,213
2019-11-06,1,0.0070646154,0.0015021226,0.0028581864,-0.00308209,0.0019579463,0.0013515579,0.0096554341,-0.000550776,0.002187074,0.0046569173,0.0033139759,214
2019-11-07,1,0.0070415913,0.0014996143,0.0027901722,-0.0030818,0.0018994831,0.0018217434,0.0090838701,-0.00056139,0.0021961227,0.004614567,0.0033179968,215
2019-11-08,1,0.0070485552,0.0015366629,0.0027828622,-0.003035868,0.001829266,0.0022725551,0.0089861865,-0.000567908,0.0022116014,0.0050558041,0.0033302174,216
2019-11-11,1,0.0070440155,0.001545151,0.0029283508,-0.003028292,0.0017919316,0.0022317752,0.0086546065,-0.000627723,0.0021944845,0.0050341429,0.0033731241,217
2019-11-12,1,0.0070078321,0.0015804084,0.0029141012,-0.003056138,0.001673502,0.002605936,0.0085003727,-0.000621555,0.0021882482,0.004698157,0.0033127947,218
2019-11-13,1,0.0069974405,0.0015700025,0.0029818437,-0.00305722,0.0017137129,0.0027489237,0.0085286935,-0.000622346,0.0022004608,0.0047503127,0.0032857633,219
2019-11-14,1,0.006978849,0.0016138312,0.0029748357,-0.003057418,0.0014938623,0.002335767,0.0081387812,-0.000626625,0.0021984445,0.0045169055,0.0032756531,220
2019-11-15,1,0.0069575485,0.0015712582,0.0030197639,-0.003018184,0.0014961911,0.0024064625,0.0081473994,-0.000633729,0.0022054724,0.0046462969,0.0032578756,221
2019-11-18,1,0.0069930027,0.0016265719,0.0031840716,-0.002945763,0.0013608243,0.0024145251,0.0069419497,-0.000639512,0.0022395265,0.0057278114,0.0034316049,222
2019-11-19,1,0.0069728853,0.0016472738,0.0031859638,-0.002983031,0.0014705835,0.0021469777,0.0082208795,-0.000630864,0.0022640497,0.0059132273,0.0034209583,223
2019-11-20,1,0.0069369125,0.0016246745,0.0031546605,-0.003002289,0.0014585035,0.0026024421,0.0072725619,-0.000640571,0.0022751174,0.0059539256,0.0034116107,224
2019-11-21,1,0.0068586523,0.0015547091,0.0030393621,-0.003032607,0.0013933593,0.0021869274,0.0076501703,-0.000628606,0.0022626579,0.0059950098,0.0034404669,225
2019-11-22,1,0.006808877,0.0015242795,0.0029899079,-0.003035269,0.0013267829,0.0022184328,0.0072916442,-0.000633411,0.0022638275,0.0059872688,0.003452511,226
2019-11-25,1,0.006797521,0.0015143549,0.0029673092,-0.00305176,0.0014213006,0.0008405393,0.007239885,-0.000668487,0.0022837227,0.0059365619,0.0035093777,227
2019-11-26,1,0.0068379338,0.0016032736,0.0031072104,-0.003010907,0.0017022599,0.0009465863,0.0088907721,-0.000658745,0.002298882,0.0063108967,0.0034545984,228
2019-11-27,1,0.0068203159,0.0015520804,0.0031540627,-0.002985629,0.0018609543,0.0005017647,0.0079625902,-0.000664263,0.0023032904,0.0061383048,0.0034453927,229
2019-11-29,1,0.0068338796,0.0016215403,0.0031464916,-0.002983642,0.0020568397,0.0005549158,0.007978182,-0.000664594,0.0023268672,0.005945993,0.0034591718,230
2019-12-02,1,0.006762314,0.001602743,0.0030088813,-0.003005597,0.0018927423,0.0004039936,0.0075359843,-0.000665839,0.002316443,0.0058119245,0.0034480293,231
2019-12-03,1,0.0066283844,0.00152935,0.0027786425,-0.003051466,0.0017264932,0.0006290336,0.0061603515,-0.000649917,0.0023182269,0.005698868,0.0034272609,232
2019-12-04,1,0.0065035446,0.0014186806,0.0027210116,-0.003029287,0.0016234798,0.0006587212,0.0058041346,-0.000645112,0.0023102974,0.0054370976,0.0034180696,233
2019-12-05,1,0.0065320582,0.0014634328,0.0027470315,-0.002947577,0.001529853,0.0003309065,0.0060187659,-0.000646069,0.0023200224,0.0055405738,0.003500479,234
2019-12-06,1,0.0065247434,0.001542882,0.0027217845,-0.002917006,0.0013207294,-8.906334E-6,0.0057772123,-0.000647486,0.0023378626,0.0056562493,0.0034955894,235
2019-12-09,1,0.0065779574,0.0016490883,0.0028921934,-0.002872025,0.0014436645,0.0003165991,0.0063109362,-0.000644946,0.0023819056,0.0053664854,0.0035307677,236
2019-12-10,1,0.0064935702,0.001556303,0.0028127504,-0.002857574,0.0014065108,0.0004561332,0.0061421283,-0.00060893,0.0023783233,0.0051194545,0.0035183888,237
2019-12-11,1,0.0064529107,0.0015851514,0.0027514637,-0.002853528,0.0012823843,0.0010570428,0.0063135362,-0.000630379,0.0023794762,0.0051861278,0.0034809264,238
2019-12-12,1,0.0064507409,0.0016306888,0.0027807222,-0.002844158,0.001409869,0.0011821949,0.0067053668,-0.00063853,0.0023931307,0.0051628139,0.0035293618,239
2019-12-13,1,0.0065010463,0.0016375461,0.0029180246,-0.002826057,0.0015041069,0.0015353276,0.0077167518,-0.000677499,0.0024416224,0.0053365136,0.0035354022,240
2019-12-16,1,0.006480116,0.0017136097,0.0030229064,-0.002826062,0.0015063286,0.0012950063,0.0075272198,-0.000711789,0.002454512,0.0054036496,0.0035241042,241
2019-12-17,1,0.0065138153,0.0018241629,0.0030969456,-0.002773488,0.0015827886,0.0028879299,0.0075251454,-0.000712281,0.0025025312,0.0058501854,0.003528114,242
2019-12-18,1,0.0064787796,0.0018275832,0.0029603985,-0.00278854,0.0017721845,0.0025729904,0.0078570252,-0.000709042,0.0025055401,0.0056048682,0.0035915868,243
2019-12-19,1,0.0064377791,0.0018030961,0.0028837145,-0.002794437,0.0017010078,0.0032132258,0.0078541042,-0.000711512,0.0024900807,0.005704328,0.0035621368,244
2019-12-20,1,0.0064415627,0.001799727,0.0029954652,-0.002774389,0.0017619728,0.0036737494,0.0086553554,-0.000709688,0.0025100132,0.005736696,0.0036465981,245
2019-12-23,1,0.0063938892,0.0017781732,0.0031446098,-0.002787545,0.0016785249,0.0036437231,0.0089971207,-0.000713484,0.0025163816,0.0054727963,0.0036531788,246
2019-12-24,1,0.0063808999,0.0018741323,0.0030996229,-0.00278312,0.0017613053,0.0043154605,0.0086771671,-0.000718693,0.0025082073,0.0055683808,0.0036508308,247
2019-12-26,1,0.0063412284,0.0018705319,0.0030518935,-0.002799771,0.0017107743,0.0044716186,0.0084155396,-0.000722234,0.0025129873,0.0054226945,0.0036132015,248
2019-12-27,1,0.0063629483,0.0019903722,0.0031545618,-0.002730153,0.0025479292,0.0045375032,0.0083193621,-0.00070236,0.0025258567,0.0053928033,0.0035768969,249
2019-12-30,1,0.0063176827,0.0019770573,0.0031412474,-0.002752714,0.0025264903,0.0043292239,0.0077728743,-0.00070712,0.0025222475,0.005330888,0.0035614736,250
2019-12-31,1,0.0062241079,0.0020071693,0.0029428378,-0.002800134,0.0022562413,0.0032049721,0.0068844941,-0.000720915,0.0025070631,0.0050363395,0.0035299951,251
2020-01-02,1,0.0062147122,0.0020398594,0.002917769,-0.002788019,0.0022357402,0.0032659122,0.0071842764,-0.000734047,0.0025243651,0.0049472064,0.0035407842,252
2020-01-03,1,0.0062716354,0.0021797209,0.0032110579,-0.002676294,0.0027660233,0.003829636,0.0077643084,-0.000710328,0.002554848,0.0046757249,0.0035245168,253
2020-01-06,1,0.0061241097,0.0021005691,0.002940002,-0.002697768,0.0025599608,0.0042340514,0.0070159004,-0.000711059,0.0025302173,0.0043755075,0.0034414165,254
2020-01-07,1,0.0061286132,0.0021440322,0.002943986,-0.002562293,0.0027940042,0.0045094781,0.0070009144,-0.000662074,0.0025459524,0.0044588995,0.0034153383,255
2020-01-08,1,0.0060469721,0.0020988559,0.0027334709,-0.002567609,0.0027923814,0.0050992624,0.0072434509,-0.000708331,0.0025449319,0.0042522425,0.0034350705,256
2020-01-09,1,0.0060691729,0.0021976447,0.0029855633,-0.002525621,0.0025930268,0.0061530041,0.0071344912,-0.000703735,0.0025532234,0.0046972604,0.0034135404,257
2020-01-10,1,0.0061048948,0.0023346054,0.0031792719,-0.002453,0.0026966246,0.0050552547,0.007354291,-0.000703526,0.0025853649,0.0044213912,0.0034120287,258
2020-01-13,1,0.0060293608,0.0023372809,0.0030457185,-0.002415327,0.0024832306,0.0047256224,0.0073658779,-0.000685779,0.0025522689,0.0044321172,0.0033724251,259
2020-01-14,1,0.0060659518,0.0024731611,0.0032227721,-0.002369335,0.0025380418,0.0071687757,0.0083651813,-0.000718712,0.0025794285,0.0034533399,0.0033873626,260
2020-01-15,1,0.0059835477,0.0023584233,0.0030409284,-0.002400823,0.0023475936,0.0074048096,0.0074667929,-0.000706841,0.0025688215,0.0036173378,0.0033934317,261
2020-01-16,1,0.0059612722,0.0023129448,0.0031154362,-0.002364849,0.0022560355,0.0064627527,0.0069925476,-0.00071343,0.0025748139,0.0042362115,0.0033826613,262
2020-01-17,1,0.0060134222,0.0023884381,0.0034112205,-0.002319415,0.0023904221,0.0058895335,0.0073477488,-0.000714385,0.0026002093,0.0045193563,0.0034272171,263
2020-01-21,1,0.0060100645,0.0024543891,0.003461956,-0.002208617,0.0022169309,0.005447844,0.0072117653,-0.000727617,0.0026097141,0.0042328991,0.0034581266,264
2020-01-22,1,0.0059296649,0.0023890398,0.0033395591,-0.002195044,0.0024179212,0.0065984885,0.006830618,-0.000691051,0.0025933002,0.0043375672,0.0034468438,265
2020-01-23,1,0.0058875935,0.0024005762,0.0031943191,-0.002184805,0.0023394775,0.0072917104,0.0069770009,-0.000717326,0.0026070729,0.0042748245,0.0033837854,266
2020-01-24,1,0.0058585387,0.0024212526,0.0032599388,-0.002177151,0.0022780258,0.0071319284,0.0072010315,-0.000717964,0.0026073476,0.004106966,0.0033800958,267
2020-01-27,1,0.0056962095,0.0023860103,0.0030200816,-0.00224146,0.0020273792,0.0066505486,0.0066937069,-0.00071472,0.0025757485,0.0034995986,0.0033541507,268
2020-01-28,1,0.0053560436,0.0021398726,0.0026611773,-0.002372325,0.0018064195,0.0064354247,0.0051907756,-0.000678708,0.0025139677,0.0028889341,0.0033555846,269
2020-01-29,1,0.0054277205,0.0023380193,0.0029976493,-0.00229272,0.0020873333,0.0064505747,0.0063362536,-0.000692375,0.0025347737,0.002998087,0.003378075,270
2020-01-30,1,0.0053939081,0.0024848383,0.0032479173,-0.002261429,0.0021041985,0.006792975,0.0058193277,-0.000670275,0.0025426424,0.0026341619,0.0034154395,271
2020-01-31,1,0.0053899387,0.0024562652,0.0037334047,-0.002266072,0.0021917167,0.0086147863,0.0057262555,-0.000664587,0.0025860158,0.0024554628,0.0033870651,272
2020-02-03,1,0.004952401,0.0020780864,0.0033954265,-0.002350681,0.0027097544,0.0084641253,0.0043820766,-0.00063941,0.0025302389,0.0019514985,0.0033317168,273
2020-02-04,1,0.0050070356,0.0020429984,0.0038128812,-0.002152081,0.0026351477,0.0119025761,0.0049507043,-0.000665124,0.0025227365,0.0020888831,0.0033784694,274
2020-02-05,1,0.0051173779,0.0022846327,0.0043930986,-0.00228952,0.0031883195,0.0156755349,0.0060222682,-0.00062244,0.0025498197,0.0027673219,0.0034439561,275
2020-02-06,1,0.0052169123,0.0023328011,0.0042892833,-0.002281083,0.0030820944,0.0105071539,0.006469644,-0.000618928,0.0025984872,0.0040422873,0.0035527787,276
2020-02-07,1,0.0052227873,0.002405363,0.0046187439,-0.002156094,0.0031531803,0.0105710364,0.0068418371,-0.000620898,0.0026036429,0.0036809355,0.0035047319,277
2020-02-10,1,0.0050818816,0.0022582502,0.0045672941,-0.002140488,0.0033082181,0.0103798038,0.0063059503,-0.000589944,0.0025721697,0.0034235035,0.003416894,278
2020-02-11,1,0.0051346304,0.0022876364,0.0050008019,-0.002019804,0.003730107,0.0107815395,0.0078577073,-0.000630792,0.0025812338,0.0031937704,0.0033919723,279
2020-02-12,1,0.0051095867,0.0022163048,0.0044578076,-0.002010357,0.0038145291,0.0106014793,0.008346632,-0.000640462,0.0025760013,0.0034866646,0.0033814911,280
2020-02-13,1,0.0051480382,0.0023940027,0.0044076549,-0.00197005,0.0038562744,0.009631979,0.0087787306,-0.000609139,0.0025800691,0.0046453824,0.0032953146,281
2020-02-14,1,0.0050811963,0.0023177188,0.0042237258,-0.001987548,0.0037209739,0.0102785793,0.0083045929,-0.000616256,0.0025616433,0.0044917166,0.0032222781,282
2020-02-18,1,0.0050585454,0.0023035267,0.0043270254,-0.001962004,0.0035357681,0.0098738694,0.0105893701,-0.000618372,0.0025529671,0.0041403973,0.0032056121,283
2020-02-19,1,0.0049532761,0.0021316938,0.004452176,-0.00195667,0.0036199409,0.0106281494,0.0111253055,-0.00060656,0.002556096,0.0043680214,0.0031481144,284
2020-02-20,1,0.004976283,0.0022382337,0.0043776308,-0.001928827,0.0037134978,0.0120836542,0.0130421057,-0.000628488,0.0025906154,0.0045664393,0.0031125717,285
2020-02-21,1,0.0048617325,0.0021345403,0.0039953883,-0.001957688,0.0035340315,0.0115043719,0.0119644569,-0.000622401,0.0025793441,0.0042842262,0.0030736453,286
2020-02-24,1,0.0046247493,0.0019237673,0.0032953177,-0.002095584,0.0031557335,0.0113663671,0.010020506,-0.000624139,0.002586065,0.0042128648,0.0031223499,287
2020-02-25,1,0.0038627291,0.0014863283,0.0024163596,-0.002374433,0.0028522013,0.0112272387,0.0079096916,-0.000607858,0.0024575346,0.0026928345,0.0030152258,288
2020-02-26,1,0.0032613296,0.0011776171,0.0020687981,-0.002522208,0.002625773,0.0107641727,0.0066036619,-0.000592943,0.0023910368,0.0015863958,0.002960938,289
2020-02-27,1,0.003211625,0.0013011123,0.0022801428,-0.002483353,0.0026438784,0.0092795977,0.0071903477,-0.000564019,0.0023677598,0.0015076181,0.0028802521,290
2020-02-28,1,0.002123294,0.0006877355,0.0008966412,-0.00284783,0.0025491033,0.0103494393,0.0057977615,-0.000552725,0.0022203553,0.0009780748,0.0028076753,291
2020-03-02,1,0.0020652317,0.0006945091,0.0013846843,-0.002731197,0.0025027027,0.0096270191,0.008158388,-0.000562864,0.002199865,0.0011430703,0.0025048963,292
2020-03-03,1,0.002113659,0.0014508224,0.0027642483,-0.002485345,0.0034732208,0.0135299922,0.0091545645,-0.000402104,0.0023907299,0.0037506935,0.0031089679,293
2020-03-04,1,0.0015932312,0.0011546292,0.0017843761,-0.002715609,0.0031646239,0.0133800064,0.0078905747,-0.00043073,0.0022518638,0.0028289336,0.0029345389,294
2020-03-05,1,0.0018946598,0.0015471898,0.0025475115,-0.002494168,0.0038695381,0.0123281945,0.0110715889,-0.000401472,0.0024051714,0.00589268,0.0036320335,295
2020-03-06,1,0.0012908934,0.001243792,0.0020352705,-0.002820305,0.0035086038,0.0119528232,0.0098234515,-0.00037931,0.0022647803,0.0053385251,0.0035689187,296
2020-03-09,1,0.0010491087,0.0011183158,0.0014447303,-0.002908743,0.003286341,0.0112871782,0.0087440465,-0.000407104,0.0022197274,0.0054266456,0.0035432461,297
2020-03-10,1,-0.000878324,0.0003438207,0.0002298388,-0.003343359,0.0030267307,0.0126642543,0.0079389669,-0.000355377,0.0019774984,0.0048906834,0.0035221645,298
2020-03-11,1,-0.000649202,0.0009701845,0.0017274124,-0.00301899,0.0040818321,0.0134421298,0.0109678285,-0.000250202,0.0021419715,0.0055372942,0.0040227574,299
2020-03-12,1,-0.001477041,0.0006445866,0.0008587325,-0.003359525,0.0035238091,0.0131501573,0.0096400384,-0.000250367,0.0020033249,0.0053248454,0.0037014692,300
2020-03-13,1,-0.003930201,-0.000358547,-0.000778278,-0.003969325,0.0032301428,0.0144201751,0.0091004042,-0.000255956,0.0016537148,0.0039653666,0.0037551263,301
2020-03-16,1,-0.003944234,0.0006672509,0.0024236654,-0.003383442,0.0042542296,0.0090753583,0.0149215087,0.0001044566,0.0020398031,0.0070013217,0.0048899637,302
2020-03-17,1,-0.006853194,-0.000694745,-0.000114477,-0.004304999,0.0040012506,0.0125346528,0.014430606,-0.000109846,0.0016801001,0.0053567849,0.005005085,303
2020-03-18,1,-0.006375286,-0.000281947,0.0017062811,-0.004008182,0.0053088715,0.0107163831,0.0184071758,0.0000233859,0.0018881856,0.0076706639,0.0058438186,304
2020-03-19,1,-0.007011847,-0.000506334,0.0009169268,-0.004170784,0.0055640668,0.0087585698,0.0168385543,-5.200632E-6,0.0016392649,0.0046945991,0.0057399749,305
2020-03-20,1,-0.006845879,-0.000561632,0.0012680942,-0.004027114,0.0060176636,0.0108703288,0.0180617921,-0.000041209,0.0016921589,0.0050776368,0.00524133,306
2020-03-23,1,-0.007575133,-0.001194894,0.0005636649,-0.004314281,0.0058593448,0.0104077606,0.0171422007,-0.000248039,0.0015941036,0.004143459,0.0050919999,307
2020-03-24,1,-0.007791414,-0.001382277,0.0003867845,-0.004396282,0.0064101778,0.0104381751,0.0177904804,-0.00030354,0.00145786,0.0028738458,0.0046071469,308
2020-03-25,1,-0.007541842,-0.000470907,0.0024948212,-0.003901199,0.0061291024,0.014774135,0.0248043414,0.0000623003,0.0018319169,0.0070356108,0.0056821546,309
2020-03-26,1,-0.0072043,-0.000511982,0.0022626976,-0.004069,0.0055889332,0.0153922942,0.0233656458,0.0000117078,0.0018922114,0.008581055,0.0056746035,310
2020-03-27,1,-0.006735476,-7.34173E-6,0.0036157005,-0.003672869,0.0061331547,0.0135884575,0.0239004364,0.0002066336,0.0019777833,0.0109534614,0.0063754011,311
2020-03-30,1,-0.00705705,-0.000421556,0.002764172,-0.004010182,0.0057536075,0.0132613272,0.0230694646,5.170856E-7,0.0018971917,0.0099486442,0.0062171278,312
2020-03-31,1,-0.006656045,-0.000127788,0.0042189454,-0.003764001,0.0062765617,0.012086666,0.0239495068,0.0001113802,0.0019833831,0.0107725067,0.0070250827,313
2020-04-01,1,-0.006722346,-0.00013503,0.0038481583,-0.003654566,0.0060071842,0.0125327243,0.0232217733,0.0001468297,0.0019499441,0.0103756392,0.0069020904,314
2020-04-02,1,-0.007358727,-0.000676476,0.0031274198,-0.004052114,0.0057761233,0.0122664286,0.021254842,-0.000062734,0.0018122625,0.0094874259,0.0067845526,315
2020-04-03,1,-0.006999102,-0.000490764,0.003530385,-0.003935395,0.0057539943,0.010642999,0.0222660193,0.0000116211,0.0018942462,0.009740549,0.0070622574,316
2020-04-06,1,-0.007057948,-0.000622475,0.0033033053,-0.004087068,0.0056023612,0.011114206,0.0204810829,-0.000082619,0.0018690081,0.0086523442,0.0070771508,317
2020-04-07,1,-0.006750696,0.0002145973,0.0049055471,-0.003501782,0.0062247235,0.0120992199,0.0233761896,0.0003505396,0.0020229365,0.0109722042,0.0075562494,318
